,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,previous,y
18563,43,4,0,2,439,1,0,31,5,92,3,0,0
18564,51,2,0,1,1,1,1,31,5,300,1,0,0
18566,41,9,1,1,1822,0,1,31,5,391,1,0,0
18567,52,1,1,0,655,1,1,31,5,155,3,0,0
18568,58,5,1,1,1172,0,0,31,5,86,1,0,0
18569,49,9,1,1,133,0,0,31,5,81,5,0,0
18571,36,1,1,1,29,1,1,31,5,345,1,0,0
18572,54,10,1,1,3250,0,0,31,5,94,3,0,0
18574,41,4,1,2,-1176,1,1,31,5,81,1,0,0
18575,58,10,1,1,18,0,0,31,5,70,1,0,0
18576,36,4,2,2,2706,0,0,31,5,75,3,0,0
18577,36,4,1,2,2547,0,0,31,5,292,1,0,0
18580,55,7,0,1,-555,1,0,31,5,81,3,0,0
18581,41,7,0,0,308,0,0,31,5,73,1,0,0
18583,44,0,2,3,-612,1,0,31,5,297,1,0,0
18585,56,1,1,1,1362,0,0,31,5,345,1,0,0
18586,52,9,1,1,-1,0,1,31,5,166,1,0,0
18587,44,1,1,3,879,0,0,31,5,28,1,0,0
18588,39,1,1,1,98,0,0,31,5,119,1,0,0
18589,44,0,1,1,0,0,0,31,5,209,1,0,0
18591,52,3,1,2,554,0,0,31,5,44,5,0,0
18595,49,4,1,2,413,0,1,31,5,196,4,0,0
18596,42,1,1,0,0,1,0,31,5,190,4,0,0
18597,55,9,1,2,804,0,0,31,5,245,5,0,0
18598,37,2,2,2,65,0,0,31,5,22,4,0,0
18601,31,9,1,2,237,1,0,31,5,59,2,0,0
18605,36,1,0,1,107,1,0,31,5,134,2,0,0
18606,29,9,1,2,-983,1,1,31,5,58,2,0,0
18610,40,1,1,1,598,1,0,31,5,90,5,0,0
18614,44,0,1,1,598,0,0,31,5,88,5,0,0
18620,39,2,1,2,0,0,0,31,5,70,3,0,0
18624,47,2,1,3,1179,1,1,31,5,21,2,0,0
18626,53,5,1,2,-22,1,0,31,5,20,3,0,0
18627,45,1,2,0,847,0,0,31,5,294,3,0,0
18628,34,7,1,3,0,1,0,31,5,65,4,0,0
18629,40,4,2,2,0,0,0,31,5,162,5,0,0
18630,32,1,1,1,139,1,1,31,5,70,5,0,0
18633,51,6,1,2,833,0,0,31,5,77,3,0,0
18641,53,7,1,1,514,1,0,31,5,10,3,0,0
18642,47,4,1,2,1493,0,0,31,5,89,5,0,0
18643,46,4,1,3,876,1,0,31,5,11,3,0,0
18646,40,0,1,1,1412,0,0,31,5,48,3,0,0
18647,49,9,0,1,2677,1,1,31,5,67,3,0,0
18649,56,9,1,2,1476,0,0,31,5,40,3,0,0
18650,37,6,1,2,208,1,0,31,5,350,5,0,0
18653,41,1,1,0,1256,0,0,31,5,74,2,0,0
18655,36,9,2,1,76,1,0,31,5,109,5,0,0
18657,37,0,1,1,1049,0,0,31,5,126,5,0,0
18659,52,7,0,1,0,0,0,31,5,530,3,0,0
18662,53,4,0,2,-187,1,0,31,5,27,2,0,0
18664,40,2,1,1,-125,0,1,31,5,369,5,0,0
18665,32,9,2,2,127,1,0,31,5,88,3,0,0
18666,54,7,1,0,198,1,0,31,5,69,3,0,0
18669,50,4,0,2,813,1,0,31,5,7,2,0,0
18671,49,4,1,2,403,0,0,31,5,255,2,0,0
18672,42,9,1,1,1812,1,0,31,5,84,2,0,0
18673,51,4,1,2,1990,0,0,31,5,251,5,0,0
18674,37,6,1,0,67,0,0,31,5,138,3,0,0
18677,42,4,2,2,270,1,0,31,5,68,5,0,0
18681,46,1,1,1,2297,0,0,31,5,16,4,0,0
18683,33,9,2,1,608,0,0,31,5,58,4,0,0
18685,45,9,0,1,72,1,0,31,5,115,5,0,0
18687,45,0,1,1,-405,0,0,31,5,189,3,0,0
18689,35,4,2,2,66,0,0,31,5,213,3,0,0
18692,44,1,1,0,292,0,0,31,5,99,4,0,0
18699,35,4,1,2,1078,1,0,31,5,48,4,0,0
18700,28,0,2,1,189,1,0,31,5,68,2,0,0
18701,39,1,2,0,554,0,0,31,5,22,5,0,0
18705,35,7,1,1,181,1,0,31,5,5,3,0,0
18706,45,9,2,3,1077,1,0,31,5,6,2,0,0
18708,59,9,1,3,1471,0,0,31,5,7,3,0,0
18712,54,6,1,2,368,0,0,31,5,7,4,0,0
18715,61,5,0,1,410,0,1,31,5,470,4,0,0
18720,28,1,2,0,-30,1,0,31,5,108,5,0,0
18726,50,1,0,1,2725,0,0,31,5,71,4,0,0
18731,32,7,1,0,-109,1,0,31,5,77,5,0,0
18733,35,10,2,1,0,0,0,31,5,299,3,0,0
18735,38,4,2,2,1515,1,0,31,5,42,5,0,0
18741,35,1,2,3,2298,0,0,31,5,92,4,0,0
18746,35,7,1,1,-12,0,0,31,5,83,4,0,0
18748,54,5,1,0,235,0,1,31,5,28,5,0,0
18753,47,1,1,1,737,0,1,31,5,120,3,0,0
18754,47,1,1,1,3285,0,0,31,5,248,5,0,0
18759,54,4,1,2,1197,1,1,31,5,11,5,0,0
18762,33,1,1,1,249,1,0,31,5,61,4,0,0
18766,42,9,1,1,649,1,0,31,5,29,4,0,0
18767,44,7,0,1,12,1,1,31,5,5,3,0,0
18772,36,4,1,2,1594,1,0,31,5,544,5,0,0
18779,42,0,1,1,247,1,0,31,5,76,5,0,0
18783,56,0,1,1,2796,0,0,31,5,39,3,0,0
18784,53,5,1,0,0,0,0,31,5,85,3,0,0
18785,56,1,1,0,2163,0,0,31,5,31,3,0,0
18789,36,1,1,1,306,0,0,31,5,43,3,0,0
18790,41,10,0,1,1281,0,0,31,5,45,3,0,0
18793,36,1,1,1,1550,0,0,31,5,17,3,0,0
18796,37,1,1,1,2066,1,1,31,5,34,5,0,0
18801,36,1,1,3,-742,1,1,31,5,110,3,0,0
18806,34,8,2,1,188,1,0,31,5,12,5,0,0
18808,28,10,1,1,-42,1,1,31,5,143,4,0,0
18812,47,0,1,1,-1091,1,1,31,5,153,4,0,0
18814,48,10,1,1,1811,1,0,31,5,135,3,0,0
18818,37,7,1,1,102,1,0,31,5,107,3,0,0
18819,26,0,2,2,2053,0,0,31,5,127,4,0,0
18824,51,9,0,1,1063,0,1,4,1,78,1,0,0
18826,47,4,1,2,0,0,0,4,1,491,1,0,0
18827,32,4,1,2,1570,0,0,4,1,156,1,0,0
18828,36,4,1,2,3007,1,0,4,1,160,1,0,0
18829,53,9,0,1,-63,0,1,4,1,531,1,0,0
18830,45,4,1,1,1098,0,0,4,1,75,1,0,0
18831,41,4,1,2,3348,0,0,4,1,74,1,0,0
18832,41,4,1,2,1254,0,0,4,1,272,1,0,0
18833,30,6,2,2,663,0,0,4,1,222,1,0,0
18834,35,3,1,2,303,0,0,4,1,311,1,0,0
18835,52,4,1,2,1415,0,0,4,1,163,1,0,0
18836,36,4,1,2,0,0,1,4,1,89,1,0,0
18837,40,4,1,2,1213,0,0,4,1,53,1,0,0
18838,38,9,1,1,0,1,0,4,1,71,1,0,0
18839,37,4,1,2,0,0,0,4,1,96,1,0,0
18840,49,9,1,1,324,0,0,4,1,227,1,0,0
18841,45,9,1,1,2433,0,0,4,1,81,1,0,0
18842,53,0,1,1,769,0,0,4,1,59,1,0,0
18844,50,11,1,3,1533,0,0,4,1,157,1,0,0
18845,45,4,0,1,1950,0,0,4,1,498,1,0,0
18846,42,9,1,1,0,0,0,4,1,240,1,0,0
18847,51,4,1,2,1700,0,0,4,1,147,1,0,0
18849,52,11,1,3,1571,0,0,4,1,164,1,0,0
18851,50,9,0,1,1591,0,0,4,1,209,1,0,0
18853,35,9,2,2,211,0,0,4,1,53,1,0,0
18854,46,4,1,1,231,0,1,4,1,243,1,0,0
18855,48,9,0,2,907,0,1,4,1,103,1,0,0
18856,52,1,1,3,742,0,0,4,1,629,1,0,0
18857,43,4,0,2,36,0,0,4,1,79,1,0,0
18858,42,9,1,2,1619,0,0,4,1,148,1,0,0
18859,48,0,1,1,2262,0,0,4,1,70,1,0,0
18861,55,6,1,1,181,0,0,4,1,68,1,0,0
18862,57,4,1,1,0,1,0,4,1,157,1,0,0
18863,36,9,1,1,432,1,1,4,1,94,1,0,0
18864,31,9,2,2,387,0,0,4,1,149,1,0,0
18865,52,1,1,1,-397,0,1,4,1,151,1,0,0
18866,42,4,1,2,255,0,0,4,1,302,2,0,0
18867,45,1,1,3,0,0,0,4,1,408,1,0,0
18868,56,1,1,0,136,0,0,4,1,270,1,0,0
18869,31,9,2,1,2305,0,0,4,1,139,1,0,0
18870,35,9,0,1,-281,0,0,4,1,148,1,0,0
18871,46,1,1,0,783,1,0,4,1,73,1,0,0
18872,53,4,1,2,1313,0,0,4,1,136,2,0,0
18873,49,9,1,1,3410,0,0,4,1,130,1,0,0
18876,49,1,1,1,3348,0,0,4,1,144,1,0,0
18877,46,1,1,0,1303,0,0,4,1,174,1,0,0
18879,57,3,1,2,3,0,0,4,1,142,2,0,0
18880,37,4,1,2,355,0,0,4,1,340,1,0,0
18882,30,9,2,2,97,0,0,4,1,417,1,0,0
18883,34,11,1,3,164,0,0,4,1,119,2,0,0
18885,55,4,1,2,236,0,0,4,1,200,1,0,0
18886,51,1,1,0,1543,0,0,4,1,121,2,0,0
18888,52,4,1,2,193,0,0,4,1,145,1,0,0
18889,30,4,2,2,1673,0,0,4,1,200,1,0,0
18890,46,11,1,3,0,0,0,4,1,343,1,0,0
18891,45,6,1,1,1051,0,0,4,1,96,1,0,0
18892,58,5,1,3,928,0,0,4,1,152,2,0,0
18893,49,1,1,0,364,0,0,4,1,134,1,0,0
18895,35,4,2,2,837,0,0,4,1,329,1,0,0
18896,30,4,2,2,835,1,0,4,1,81,1,0,0
18897,48,10,1,1,1218,0,0,4,1,198,1,0,0
18898,41,4,0,2,934,0,0,4,1,93,1,0,0
18899,33,9,2,1,116,0,1,4,1,307,1,0,0
18900,60,9,1,1,914,0,0,4,1,64,1,0,0
18901,55,9,1,1,2437,0,0,4,1,138,1,0,0
18902,38,4,1,2,691,1,1,4,1,79,1,0,0
18903,57,1,1,1,166,0,0,4,1,58,1,0,0
18904,57,0,1,1,999,0,0,4,1,68,1,0,0
18905,47,7,1,0,0,1,0,4,1,226,1,0,0
18906,45,10,1,0,2,0,0,4,1,413,1,0,0
18908,46,1,1,0,809,0,0,4,1,160,1,0,0
18909,37,3,1,0,2410,0,0,4,1,315,1,0,0
18910,46,5,0,2,-48,0,0,4,1,20,4,0,0
18911,50,10,0,1,32,0,0,4,1,282,2,0,0
18912,47,4,1,2,1057,0,0,4,1,488,2,0,0
18914,58,5,1,0,0,0,0,4,1,506,1,0,0
18916,53,9,2,1,0,0,0,4,1,134,2,0,0
18917,46,9,1,1,487,0,0,4,1,432,1,0,0
18918,39,4,1,1,643,1,0,4,1,295,1,0,0
18920,44,10,2,2,810,0,0,4,1,184,1,0,0
18921,47,1,1,0,1452,1,1,4,1,166,2,0,0
18922,58,9,1,1,796,0,0,4,1,422,1,0,0
18923,51,4,1,2,2430,0,0,4,1,266,2,0,0
18925,56,5,1,1,277,0,0,4,1,143,1,0,0
18926,54,9,1,1,369,0,0,4,1,226,1,0,0
18927,43,9,1,2,610,0,0,4,1,454,1,0,0
18928,47,9,1,1,636,0,0,4,1,416,2,0,0
18929,37,9,2,1,0,0,0,4,1,69,2,0,0
18930,50,9,1,2,133,0,0,4,1,155,1,0,0
18931,60,1,1,0,1670,0,0,4,1,115,1,0,0
18932,53,0,1,2,1379,0,0,4,1,68,1,0,0
18934,37,4,1,2,561,0,0,4,1,204,2,0,0
18935,52,1,1,0,1054,0,0,4,1,273,1,0,0
18937,54,1,1,1,537,0,0,4,1,226,1,0,0
18938,47,1,1,1,1348,0,1,4,1,255,1,0,0
18939,41,4,2,2,260,0,0,4,1,149,1,0,0
18940,46,9,1,2,3009,0,0,4,1,58,2,0,0
18941,50,0,1,1,0,0,0,4,1,86,4,0,0
18942,49,0,1,1,949,0,0,4,1,91,1,0,0
18943,47,11,1,3,194,0,0,4,1,108,1,0,0
18944,45,11,1,3,2834,0,0,4,1,112,1,0,0
18945,41,4,1,2,651,0,0,4,1,104,1,0,0
18946,45,6,1,1,629,0,0,4,1,165,2,0,0
18948,46,0,1,1,2533,0,0,4,1,282,1,0,0
18949,50,4,1,2,724,0,0,4,1,144,3,0,0
18950,32,9,1,1,12,1,1,4,1,341,2,0,0
18951,46,1,1,1,-396,0,1,4,1,115,1,0,0
18952,52,4,1,2,809,0,0,4,1,121,1,0,0
18953,47,1,1,1,1449,0,0,4,1,322,1,0,0
18954,45,4,1,1,315,1,0,4,1,154,2,0,0
18957,49,7,1,1,1122,0,0,4,1,143,1,0,0
18958,40,9,1,1,4,1,1,4,1,135,3,0,0
18959,31,4,1,2,859,1,1,4,1,182,3,0,0
18960,47,9,2,1,600,0,1,4,1,173,2,0,0
18961,46,1,1,0,2473,0,0,4,1,136,3,0,0
18962,38,7,1,2,658,0,0,4,1,328,2,0,0
18963,56,1,1,1,302,0,1,4,1,378,2,0,0
18966,55,9,1,1,445,0,0,4,1,99,2,0,0
18967,44,9,1,1,945,1,0,4,1,190,1,0,0
18969,54,7,1,1,770,0,0,4,1,151,1,0,0
18971,58,0,1,1,1686,0,0,4,1,110,2,0,0
18972,39,9,1,1,0,0,0,4,1,281,3,0,0
18973,45,7,1,0,266,1,0,4,1,376,2,0,0
18975,54,5,1,1,763,0,0,4,1,389,2,0,0
18977,45,0,1,1,0,1,1,4,1,368,2,0,0
18978,47,2,1,1,318,0,0,4,1,299,2,0,0
18979,31,4,2,2,83,0,0,4,1,144,2,0,0
18980,35,9,2,2,354,1,0,4,1,146,3,0,0
18981,56,5,0,1,-166,0,1,4,1,370,2,0,0
18982,36,9,1,1,594,0,1,4,1,230,3,0,0
18984,48,9,1,1,3069,0,0,4,1,597,2,0,0
18988,33,9,1,1,-89,0,1,4,1,410,4,0,0
18989,55,9,0,1,2730,0,0,4,1,430,2,0,0
18990,44,11,1,1,2319,0,0,4,1,251,3,0,0
18992,43,9,0,1,167,0,0,4,1,211,3,0,0
18994,46,0,1,1,547,0,1,4,1,114,2,0,0
18995,60,6,1,1,546,0,0,4,1,428,2,0,0
18997,37,6,2,2,676,0,0,5,1,133,2,0,0
18998,40,9,0,1,348,1,0,5,1,142,2,0,0
18999,60,4,0,1,0,0,0,5,1,603,3,0,1
19000,46,4,1,2,1720,0,0,5,1,250,2,0,0
19001,59,0,1,1,2552,0,1,5,1,125,3,0,0
19002,49,9,1,1,633,0,0,5,1,201,2,0,0
19003,32,4,1,2,440,0,0,5,1,377,3,0,0
19004,57,5,1,1,466,0,0,5,1,641,2,0,1
19005,54,1,1,1,448,1,1,5,1,98,1,0,0
19007,30,4,1,2,1908,0,0,5,1,222,1,0,0
19008,48,9,1,1,1600,0,0,5,1,117,1,0,0
19009,42,9,1,1,534,0,0,5,1,314,1,0,0
19010,50,9,1,2,2313,0,0,5,1,553,1,0,1
19012,60,1,1,1,2879,1,0,5,1,122,1,0,0
19013,57,4,1,2,2266,0,0,5,1,306,1,0,0
19015,50,4,1,2,511,1,0,5,1,36,1,0,0
19016,39,4,1,2,1069,0,0,5,1,422,1,0,0
19017,41,4,1,2,1391,0,0,5,1,537,1,0,0
19019,53,1,1,0,206,0,0,5,1,145,1,0,0
19020,58,5,1,1,983,0,0,5,1,139,1,0,0
19023,56,1,1,1,276,0,0,5,1,269,1,0,0
19024,45,4,2,2,1395,0,0,5,1,67,1,0,0
19025,50,9,1,1,805,0,0,5,1,148,1,0,0
19026,43,3,1,0,1283,0,0,5,1,448,1,0,0
19027,48,7,1,1,202,1,0,5,1,162,1,0,0
19028,56,9,1,1,203,1,0,5,1,335,3,0,0
19029,37,9,2,1,181,0,0,5,1,140,1,0,0
19030,42,9,0,1,1533,0,1,5,1,86,1,0,0
19031,59,1,1,0,460,0,0,5,1,224,1,0,0
19033,48,1,1,0,0,0,1,5,1,67,1,0,0
19034,55,7,1,1,76,0,0,5,1,356,1,0,0
19035,40,9,2,2,39,0,0,5,1,130,2,0,0
19036,51,9,1,1,-379,1,0,5,1,261,1,0,0
19038,58,5,1,3,937,0,0,5,1,155,1,0,0
19039,46,9,0,1,648,0,0,5,1,281,1,0,0
19040,52,0,1,0,813,0,1,5,1,113,2,0,0
19041,45,9,0,1,49,0,0,5,1,164,3,0,0
19042,42,4,1,2,721,0,1,5,1,91,5,0,0
19043,52,9,1,2,0,0,1,5,1,409,1,0,0
19046,46,4,0,2,3,1,1,5,1,328,1,0,0
19047,52,9,1,3,989,0,0,5,1,88,1,0,0
19048,43,4,0,2,187,0,0,5,1,175,1,0,0
19050,57,5,0,2,241,0,1,5,1,146,1,0,0
19051,42,9,1,1,-356,1,1,5,1,97,1,0,0
19052,57,5,1,1,657,0,0,5,1,454,1,0,0
19053,59,9,0,1,0,0,0,5,1,54,1,0,0
19054,46,0,1,1,0,0,0,5,1,109,1,0,0
19056,59,1,0,0,153,0,0,5,1,268,2,0,0
19057,51,4,1,2,1394,1,0,5,1,115,1,0,0
19058,48,1,1,0,574,0,0,5,1,348,1,0,0
19059,43,4,2,2,2048,1,0,5,1,155,1,0,0
19061,34,4,1,2,697,0,0,5,1,166,1,0,0
19063,55,9,1,1,1816,0,0,5,1,197,1,0,0
19065,47,11,1,3,301,0,0,5,1,111,1,0,0
19066,59,5,1,0,3400,1,0,5,1,515,3,0,1
19067,31,9,2,1,2388,0,0,5,1,123,1,0,0
19068,53,0,1,1,257,0,0,5,1,222,1,0,0
19070,32,4,1,2,3158,0,1,5,1,142,1,0,0
19071,33,9,2,2,0,0,0,5,1,122,1,0,0
19073,32,4,1,2,1028,0,0,5,1,183,1,0,0
19074,47,4,1,2,295,1,0,5,1,157,1,0,0
19075,40,4,1,1,1251,1,0,5,1,406,1,0,0
19076,43,9,1,1,629,0,0,5,1,196,1,0,0
19077,32,9,2,1,43,0,0,5,1,159,1,0,0
19078,34,1,2,2,42,0,0,5,1,297,1,0,0
19079,59,5,1,0,-1,0,0,5,1,229,2,0,0
19080,41,4,1,2,1409,0,0,5,1,138,1,0,0
19081,38,4,2,2,1637,0,1,5,1,231,1,0,0
19082,56,5,1,1,364,0,0,5,1,105,1,0,0
19083,57,3,1,0,1142,0,0,5,1,238,2,0,0
19084,49,4,1,2,2139,0,0,5,1,278,1,0,0
19086,36,4,1,2,287,0,1,5,1,156,1,0,0
19087,30,4,2,2,1041,0,0,5,1,68,1,0,0
19088,54,4,1,2,810,0,0,5,1,156,1,0,0
19089,50,4,2,2,1098,1,1,5,1,286,1,0,0
19090,55,1,1,0,0,0,0,5,1,334,2,0,0
19091,34,9,1,1,0,0,0,5,1,95,2,0,0
19092,35,4,1,2,0,1,0,5,1,148,2,0,0
19093,45,4,1,2,-642,0,0,5,1,124,4,0,0
19095,45,1,1,0,678,0,0,5,1,104,3,0,0
19096,47,0,1,1,718,1,1,5,1,195,2,0,0
19098,45,4,0,2,335,0,0,5,1,297,1,0,0
19100,51,0,1,1,227,0,0,5,1,231,1,0,0
19101,53,4,0,1,519,1,0,5,1,126,1,0,0
19103,58,5,1,1,571,0,0,5,1,54,3,0,0
19104,60,0,1,1,0,0,0,5,1,202,1,0,0
19105,41,9,2,1,40,0,0,5,1,149,2,0,0
19107,32,9,2,2,127,0,0,5,1,168,3,0,0
19108,43,9,1,2,192,0,0,5,1,203,2,0,0
19109,43,7,1,1,2126,0,0,5,1,92,2,0,0
19110,53,9,1,1,879,0,0,5,1,176,1,0,0
19111,50,0,1,1,350,0,0,5,1,66,2,0,0
19113,48,7,1,1,1573,0,0,5,1,165,1,0,0
19115,32,9,1,1,524,0,0,5,1,493,1,0,0
19116,48,4,1,2,-4,0,0,5,1,97,1,0,0
19118,38,0,1,2,1980,0,0,5,1,176,2,0,0
19119,42,9,1,2,921,0,0,5,1,531,3,0,1
19120,47,3,1,0,32,0,0,5,1,231,2,0,0
19122,51,1,1,1,717,0,0,5,1,141,2,0,0
19124,60,5,1,1,0,0,0,5,1,143,3,0,0
19125,46,0,1,1,664,0,0,5,1,295,2,0,0
19127,59,3,1,1,1040,0,0,5,1,123,2,0,0
19129,52,4,0,2,64,0,0,5,1,27,3,0,0
19130,43,6,2,2,2169,0,0,5,1,229,2,0,0
19131,52,4,1,2,547,0,0,5,1,112,2,0,0
19132,50,1,1,0,604,0,0,5,1,104,1,0,0
19133,37,9,1,1,0,0,0,5,1,409,1,0,0
19135,59,5,1,1,1035,1,1,5,1,223,1,0,0
19136,43,9,0,1,-36,1,0,5,1,292,1,0,0
19137,44,4,1,2,1788,0,0,5,1,166,2,0,0
19138,49,0,1,1,2254,0,0,5,1,77,1,0,0
19139,32,2,1,2,28,0,0,5,1,287,1,0,0
19140,57,0,1,0,286,0,0,5,1,100,3,0,0
19141,47,0,1,1,0,0,0,5,1,109,4,0,0
19142,31,4,2,2,155,1,0,5,1,291,1,0,0
19143,44,4,2,1,421,0,1,5,1,307,1,0,0
19145,30,9,1,1,66,0,1,5,1,239,1,0,0
19146,44,9,1,1,2857,0,0,5,1,318,2,0,0
19147,56,5,1,1,388,1,0,5,1,80,1,0,0
19148,51,1,1,1,2918,0,0,5,1,193,2,0,0
19149,32,6,1,1,67,0,0,5,1,153,1,0,0
19151,47,1,1,0,699,0,0,5,1,203,1,0,0
19152,60,5,1,2,1766,0,0,5,1,344,1,0,0
19153,45,7,1,0,323,0,0,5,1,197,1,0,0
19154,53,1,1,3,1230,0,0,5,1,155,3,0,0
19155,55,9,1,2,169,0,1,5,1,618,2,0,1
19156,45,7,1,1,0,0,0,5,1,196,2,0,0
19159,49,0,1,1,381,0,0,5,1,504,2,0,0
19161,54,9,2,1,224,0,0,5,1,134,2,0,0
19162,34,9,1,2,482,0,0,5,1,56,2,0,0
19164,54,4,1,2,0,0,0,5,1,214,3,0,0
19165,53,4,1,2,1343,0,0,5,1,129,4,0,0
19166,49,9,1,1,195,0,0,5,1,211,2,0,0
19167,51,7,1,1,434,0,0,5,1,513,2,0,0
19168,58,9,1,2,332,0,0,5,1,371,3,0,0
19169,56,9,0,1,146,1,0,5,1,419,3,0,1
19170,38,4,1,2,950,0,0,5,1,210,2,0,0
19171,48,9,1,1,547,0,0,5,1,459,2,0,0
19173,35,9,1,2,489,0,0,5,1,592,2,0,0
19174,48,4,1,2,770,0,1,5,1,263,2,0,0
19175,35,4,0,2,473,0,1,5,1,37,2,0,0
19176,33,9,0,1,488,0,0,5,1,332,2,0,0
19177,58,9,0,1,-123,0,0,5,1,131,2,0,0
19179,49,7,1,0,468,0,0,5,1,608,2,0,0
19180,50,7,1,1,486,1,0,5,1,203,2,0,0
19181,33,9,1,2,2728,0,0,5,1,295,2,0,0
19182,51,4,0,2,1028,0,0,5,1,178,4,0,0
19183,31,4,2,2,1377,0,0,5,1,371,2,0,0
19184,57,5,1,0,0,0,0,5,1,147,2,0,0
19185,50,7,1,3,37,0,0,5,1,307,4,0,0
19186,34,9,1,2,218,0,0,5,1,109,2,0,0
19187,53,0,1,1,1373,0,0,5,1,78,2,0,0
19189,31,6,2,2,84,0,0,6,1,157,4,0,0
19191,52,4,1,2,499,0,0,6,1,115,4,0,0
19192,57,5,1,1,1230,0,0,6,1,78,4,0,0
19195,51,0,1,1,-267,0,1,6,1,91,4,0,0
19196,36,4,2,2,546,1,0,6,1,91,3,0,0
19198,56,4,1,2,1483,0,0,6,1,46,4,0,0
19203,55,7,1,1,953,1,1,6,1,125,3,0,0
19204,50,9,2,1,330,0,0,6,1,376,3,0,0
19205,61,5,1,1,77,0,0,6,1,455,4,0,1
19206,50,4,0,2,3211,1,0,6,1,146,5,0,0
19207,42,4,1,2,0,0,0,6,1,81,3,0,0
19208,33,11,1,1,2727,0,0,6,1,205,3,0,0
19209,45,1,1,3,3114,0,0,6,1,192,2,0,0
19210,58,7,1,1,688,0,0,6,1,152,2,0,0
19211,38,9,2,2,0,0,0,6,1,89,2,0,0
19212,45,0,1,1,925,0,0,6,1,406,2,0,1
19213,32,9,2,2,632,0,1,6,1,103,2,0,0
19214,39,9,1,1,0,0,0,6,1,84,4,0,0
19215,46,0,1,1,44,0,0,6,1,175,2,0,0
19216,56,5,1,1,0,0,0,6,1,113,3,0,0
19217,51,6,1,1,1178,0,0,6,1,530,2,0,0
19218,48,9,1,1,1526,0,0,6,1,273,2,0,0
19220,50,4,1,2,2050,0,0,6,1,158,3,0,0
19222,57,7,1,0,53,0,0,6,1,86,2,0,0
19224,53,4,0,2,269,0,0,6,1,347,2,0,0
19225,43,4,1,2,136,0,0,6,1,120,2,0,0
19227,49,4,0,2,178,0,0,6,1,174,2,0,0
19229,51,1,1,1,187,1,0,6,1,277,3,0,0
19231,34,4,2,2,681,0,0,6,1,637,2,0,1
19232,59,5,1,1,0,0,0,6,1,142,2,0,0
19233,38,4,1,2,184,0,0,6,1,224,2,0,0
19234,32,9,1,1,0,0,0,6,1,254,2,0,0
19235,46,1,1,1,398,1,1,6,1,128,2,0,0
19236,54,3,1,3,0,0,0,6,1,189,2,0,0
19238,54,4,0,2,787,0,0,6,1,90,2,0,0
19240,36,4,1,2,163,0,0,6,1,311,2,0,0
19241,43,4,2,2,1304,0,0,6,1,501,2,0,1
19242,33,3,1,0,580,0,0,6,1,209,2,0,0
19245,33,4,2,1,2915,0,0,6,1,126,2,0,0
19247,49,1,1,1,739,1,0,6,1,182,2,0,0
19248,51,7,1,1,122,0,1,6,1,499,2,0,0
19250,44,4,1,2,1858,0,0,6,1,113,4,0,0
19253,60,5,1,1,1145,0,0,6,1,167,2,0,0
19254,50,4,0,1,535,0,0,6,1,102,2,0,0
19255,31,9,1,2,338,0,0,6,1,184,2,0,0
19256,56,7,1,1,-8,0,0,6,1,159,2,0,0
19257,41,9,1,2,680,0,0,6,1,117,2,0,0
19258,39,3,1,2,94,0,0,6,1,181,2,0,0
19259,49,1,1,1,-42,0,0,6,1,585,4,0,0
19260,34,4,1,2,0,0,0,6,1,139,2,0,0
19261,41,4,1,2,103,0,1,6,1,65,2,0,0
19262,45,4,0,2,1,0,0,6,1,490,2,0,1
19263,46,4,1,2,765,0,0,6,1,71,2,0,0
19264,35,9,1,2,118,0,0,6,1,358,2,0,0
19266,37,3,1,1,1863,0,0,6,1,163,2,0,0
19267,37,4,1,2,392,0,0,6,1,115,2,0,0
19268,45,4,2,1,142,0,1,6,1,99,4,0,0
19269,43,6,1,0,385,0,0,6,1,359,2,0,0
19270,44,6,1,1,313,0,0,6,1,211,4,0,0
19271,45,1,1,0,2433,0,0,6,1,133,2,0,0
19272,50,9,1,1,1412,0,0,6,1,131,3,0,0
19273,59,3,1,0,96,0,0,6,1,88,2,0,0
19274,52,1,1,0,1364,1,0,6,1,164,2,0,0
19275,47,11,1,3,270,0,0,6,1,467,2,0,0
19279,57,9,1,1,29,0,0,6,1,122,2,0,0
19280,55,5,1,0,628,0,1,6,1,123,2,0,0
19281,30,4,2,2,2876,0,0,6,1,103,4,0,0
19283,36,9,1,1,577,0,0,6,1,88,2,0,0
19287,52,9,1,1,3151,0,0,6,1,89,2,0,0
19289,54,1,1,1,506,1,0,6,1,126,2,0,0
19290,45,1,1,1,333,0,1,6,1,166,2,0,0
19292,44,9,1,1,1901,0,0,6,1,165,2,0,0
19293,52,9,1,1,2079,0,0,6,1,68,2,0,0
19295,58,9,1,1,1191,0,0,6,1,78,2,0,0
19296,47,4,1,1,-1,0,0,6,1,302,4,0,0
19297,43,4,1,2,-127,0,0,6,1,400,2,0,0
19298,53,1,1,0,1138,1,0,6,1,375,2,0,0
19299,35,4,1,2,284,0,1,6,1,258,2,0,0
19301,34,3,1,1,265,0,0,6,1,329,2,0,0
19302,48,7,1,0,483,0,0,6,1,119,2,0,0
19303,55,4,1,2,0,0,0,6,1,341,2,0,0
19305,35,4,1,2,249,1,0,6,1,127,2,0,0
19306,43,4,1,2,0,0,0,6,1,124,2,0,0
